project_name,num_features,reduction_percentage,feature_names
DecisionTree_18_features_reduced_by_60_percent0,18,60,"Smoker, PhysHlth, Veggies, Stroke, BMI, Education, DiffWalk, HeartDiseaseorAttack, Age, Sex, Fruits, MentHlth, HvyAlcoholConsump, PhysActivity, Income, AnyHealthcare, HighBP, HighChol"
DecisionTree_18_features_reduced_by_80_percent0,18,80,"Smoker, PhysHlth, Veggies, Stroke, BMI, Education, DiffWalk, HeartDiseaseorAttack, Age, Sex, Fruits, MentHlth, HvyAlcoholConsump, PhysActivity, Income, AnyHealthcare, HighBP, HighChol"
DecisionTree_17_features_reduced_by_0_percent0,17,0,"HvyAlcoholConsump, HighChol, HeartDiseaseorAttack, Smoker, Sex, DiffWalk, NoDocbcCost, CholCheck, Fruits, Stroke, Veggies, HighBP, Age, Education, AnyHealthcare, MentHlth, BMI"
DecisionTree_17_features_reduced_by_20_percent0,17,20,"HvyAlcoholConsump, HighChol, HeartDiseaseorAttack, Smoker, Sex, DiffWalk, NoDocbcCost, CholCheck, Fruits, Stroke, Veggies, HighBP, Age, Education, AnyHealthcare, MentHlth, BMI"
DecisionTree_17_features_reduced_by_40_percent0,17,40,"HvyAlcoholConsump, HighChol, HeartDiseaseorAttack, Smoker, Sex, DiffWalk, NoDocbcCost, CholCheck, Fruits, Stroke, Veggies, HighBP, Age, Education, AnyHealthcare, MentHlth, BMI"
DecisionTree_17_features_reduced_by_60_percent0,17,60,"HvyAlcoholConsump, HighChol, HeartDiseaseorAttack, Smoker, Sex, DiffWalk, NoDocbcCost, CholCheck, Fruits, Stroke, Veggies, HighBP, Age, Education, AnyHealthcare, MentHlth, BMI"
DecisionTree_17_features_reduced_by_80_percent0,17,80,"HvyAlcoholConsump, HighChol, HeartDiseaseorAttack, Smoker, Sex, DiffWalk, NoDocbcCost, CholCheck, Fruits, Stroke, Veggies, HighBP, Age, Education, AnyHealthcare, MentHlth, BMI"
DecisionTree_16_features_reduced_by_0_percent0,16,0,"AnyHealthcare, Fruits, HighBP, Age, MentHlth, Sex, BMI, Smoker, Income, NoDocbcCost, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, GenHlth, CholCheck, Education"
DecisionTree_16_features_reduced_by_20_percent0,16,20,"AnyHealthcare, Fruits, HighBP, Age, MentHlth, Sex, BMI, Smoker, Income, NoDocbcCost, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, GenHlth, CholCheck, Education"
DecisionTree_16_features_reduced_by_40_percent0,16,40,"AnyHealthcare, Fruits, HighBP, Age, MentHlth, Sex, BMI, Smoker, Income, NoDocbcCost, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, GenHlth, CholCheck, Education"
DecisionTree_16_features_reduced_by_60_percent0,16,60,"AnyHealthcare, Fruits, HighBP, Age, MentHlth, Sex, BMI, Smoker, Income, NoDocbcCost, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, GenHlth, CholCheck, Education"
DecisionTree_16_features_reduced_by_80_percent0,16,80,"AnyHealthcare, Fruits, HighBP, Age, MentHlth, Sex, BMI, Smoker, Income, NoDocbcCost, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, GenHlth, CholCheck, Education"
DecisionTree_15_features_reduced_by_0_percent0,15,0,"Sex, GenHlth, NoDocbcCost, HighBP, Veggies, MentHlth, PhysActivity, CholCheck, Education, HighChol, PhysHlth, Fruits, HvyAlcoholConsump, Smoker, Stroke"
DecisionTree_15_features_reduced_by_20_percent0,15,20,"Sex, GenHlth, NoDocbcCost, HighBP, Veggies, MentHlth, PhysActivity, CholCheck, Education, HighChol, PhysHlth, Fruits, HvyAlcoholConsump, Smoker, Stroke"
DecisionTree_15_features_reduced_by_40_percent0,15,40,"Sex, GenHlth, NoDocbcCost, HighBP, Veggies, MentHlth, PhysActivity, CholCheck, Education, HighChol, PhysHlth, Fruits, HvyAlcoholConsump, Smoker, Stroke"
DecisionTree_15_features_reduced_by_60_percent0,15,60,"Sex, GenHlth, NoDocbcCost, HighBP, Veggies, MentHlth, PhysActivity, CholCheck, Education, HighChol, PhysHlth, Fruits, HvyAlcoholConsump, Smoker, Stroke"
DecisionTree_15_features_reduced_by_80_percent0,15,80,"Sex, GenHlth, NoDocbcCost, HighBP, Veggies, MentHlth, PhysActivity, CholCheck, Education, HighChol, PhysHlth, Fruits, HvyAlcoholConsump, Smoker, Stroke"
DecisionTree_14_features_reduced_by_0_percent0,14,0,"DiffWalk, Sex, NoDocbcCost, BMI, HvyAlcoholConsump, GenHlth, MentHlth, Smoker, HighChol, Veggies, HighBP, Age, Fruits, AnyHealthcare"
DecisionTree_14_features_reduced_by_20_percent0,14,20,"DiffWalk, Sex, NoDocbcCost, BMI, HvyAlcoholConsump, GenHlth, MentHlth, Smoker, HighChol, Veggies, HighBP, Age, Fruits, AnyHealthcare"
DecisionTree_14_features_reduced_by_40_percent0,14,40,"DiffWalk, Sex, NoDocbcCost, BMI, HvyAlcoholConsump, GenHlth, MentHlth, Smoker, HighChol, Veggies, HighBP, Age, Fruits, AnyHealthcare"
